client_id,number_contacts,contact_duration,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date
16820,1,107,0,0,0,2022-05-16
16821,1,157,0,0,0,2022-05-15
16822,2,85,0,0,0,2022-05-10
16823,3,249,0,0,0,2022-05-25
16824,2,163,0,0,0,2022-05-01
16825,2,112,0,0,0,2022-05-05
16826,3,188,0,0,0,2022-05-30
16827,1,148,0,0,0,2022-05-05
16828,2,145,0,0,0,2022-05-19
16829,2,415,0,0,0,2022-05-03
16830,2,742,0,0,0,2022-05-07
16831,1,129,0,0,0,2022-05-22
16832,9,37,0,0,0,2022-05-06
16833,1,120,0,0,0,2022-05-01
16834,2,185,0,0,0,2022-05-30
16835,1,1045,0,0,1,2022-05-02
16836,1,204,0,0,0,2022-05-26
16837,2,205,0,0,0,2022-05-31
16838,2,74,0,0,0,2022-05-17
16839,2,190,0,0,0,2022-05-19
16840,3,325,0,0,0,2022-05-30
16841,3,650,0,0,1,2022-05-15
16842,2,148,0,0,0,2022-05-01
16843,8,38,0,0,0,2022-05-05
16844,2,625,0,0,0,2022-05-09
16845,3,175,0,0,0,2022-05-15
16846,3,134,0,0,0,2022-05-20
16847,8,97,0,0,0,2022-05-28
16848,2,282,0,0,0,2022-05-25
16849,2,304,0,0,0,2022-05-26
16850,2,438,0,0,0,2022-05-04
16851,3,999,0,0,0,2022-05-28
16852,2,127,0,0,0,2022-05-26
16853,2,446,0,0,0,2022-05-11
16854,3,289,0,0,0,2022-05-12
16855,4,217,0,0,0,2022-05-05
16856,1,169,0,0,0,2022-05-06
16857,3,247,0,0,0,2022-05-27
16858,1,140,0,0,0,2022-05-20
16859,6,60,0,0,0,2022-05-15
16860,1,99,0,0,0,2022-05-29
16861,14,26,0,0,0,2022-05-22
16862,6,128,0,0,0,2022-05-22
16863,3,215,0,0,0,2022-05-07
16864,1,64,0,0,0,2022-05-25
16865,10,52,0,0,0,2022-05-17
16866,2,216,0,0,0,2022-05-31
16867,1,292,0,0,0,2022-05-03
16868,7,129,0,0,0,2022-05-24
16869,4,201,0,0,0,2022-05-07
16870,2,210,0,0,0,2022-05-16
16871,1,114,0,0,0,2022-05-23
16872,1,657,0,0,0,2022-05-25
16873,1,88,0,0,0,2022-05-23
16874,2,147,0,0,0,2022-05-17
16875,1,443,0,0,0,2022-05-04
16876,1,73,0,0,0,2022-05-19
16877,8,127,0,0,0,2022-05-10
16878,2,1063,0,0,1,2022-05-18
16879,2,446,0,0,0,2022-05-09
16880,2,252,0,0,0,2022-05-13
16881,2,80,0,0,0,2022-05-06
16882,1,1446,0,0,0,2022-05-22
16883,2,144,0,0,0,2022-05-19
16884,2,412,0,0,0,2022-05-09
16885,2,222,0,0,0,2022-05-16
16886,16,29,0,0,0,2022-05-03
16887,2,165,0,0,0,2022-05-28
16888,2,154,0,0,0,2022-05-13
16889,3,202,0,0,0,2022-05-30
16890,2,723,0,0,0,2022-05-13
16891,2,550,0,0,0,2022-05-28
16892,2,130,0,0,0,2022-05-21
16893,2,192,0,0,0,2022-05-30
16894,2,146,0,0,0,2022-05-26
16895,2,239,0,0,0,2022-05-22
16896,2,304,0,0,0,2022-05-31
16897,3,114,0,0,0,2022-05-27
16898,3,139,0,0,0,2022-05-12
16899,2,445,0,0,0,2022-05-27
16900,5,139,0,0,0,2022-05-29
16901,10,16,0,0,0,2022-05-25
16902,4,169,0,0,0,2022-05-05
16903,3,125,0,0,0,2022-05-01
16904,2,266,0,0,0,2022-05-24
16905,12,446,0,0,0,2022-05-10
16906,2,267,0,0,0,2022-05-16
16907,2,6,0,0,0,2022-05-01
16908,13,15,0,0,0,2022-05-27
16909,4,172,0,0,0,2022-05-10
16910,3,94,0,0,0,2022-05-31
16911,3,268,0,0,0,2022-05-02
16912,3,130,0,0,0,2022-05-06
16913,4,70,0,0,0,2022-05-28
16914,6,91,0,0,0,2022-05-01
16915,2,324,0,0,0,2022-05-18
16916,8,465,0,0,0,2022-05-07
16917,2,274,0,0,0,2022-05-06
16918,3,300,0,0,0,2022-05-15
16919,7,191,0,0,0,2022-05-02
16920,3,56,0,0,0,2022-05-03
16921,2,189,0,0,0,2022-05-20
16922,2,236,0,0,0,2022-05-31
16923,2,137,0,0,0,2022-05-05
16924,2,614,0,0,0,2022-05-14
16925,5,363,0,0,0,2022-05-26
16926,2,418,0,0,0,2022-05-23
16927,2,221,0,0,0,2022-05-14
16928,2,96,0,0,0,2022-05-14
16929,3,119,0,0,0,2022-05-28
16930,3,103,0,0,0,2022-05-07
16931,17,10,0,0,0,2022-05-29
16932,2,216,0,0,0,2022-05-04
16933,2,484,0,0,0,2022-05-23
16934,3,485,0,0,0,2022-05-03
16935,2,404,0,0,0,2022-05-26
16936,2,175,0,0,0,2022-05-16
16937,2,138,0,0,0,2022-05-18
16938,2,243,0,0,0,2022-05-28
16939,2,919,0,0,0,2022-05-07
16940,2,203,0,0,0,2022-05-21
16941,2,247,0,0,0,2022-05-12
16942,2,89,0,0,0,2022-05-28
16943,12,185,0,0,0,2022-05-25
16944,3,777,0,0,0,2022-05-18
16945,3,340,0,0,0,2022-05-21
16946,2,110,0,0,0,2022-05-11
16947,2,256,0,0,0,2022-05-12
16948,2,165,0,0,0,2022-05-23
16949,2,54,0,0,0,2022-05-18
16950,2,26,0,0,0,2022-05-09
16951,4,350,0,0,0,2022-05-17
16952,2,226,0,0,0,2022-05-15
16953,2,167,0,0,0,2022-05-29
16954,3,47,0,0,0,2022-05-30
16955,10,214,0,0,0,2022-05-12
16956,7,446,0,0,0,2022-05-20
16957,2,153,0,0,0,2022-05-13
16958,6,181,0,0,0,2022-05-22
16959,5,747,0,0,0,2022-05-03
16960,1,214,0,0,0,2022-05-30
16961,1,270,0,0,0,2022-05-07
16962,13,37,0,0,0,2022-05-07
16963,8,129,0,0,0,2022-05-02
16964,3,72,0,0,0,2022-05-17
16965,2,1392,0,0,1,2022-05-25
16966,9,441,0,0,0,2022-05-04
16967,1,725,0,0,0,2022-05-26
16968,3,213,0,0,0,2022-05-21
16969,10,177,0,0,0,2022-05-22
16970,4,273,0,0,0,2022-05-07
16971,2,98,0,0,0,2022-05-18
16972,4,480,0,0,0,2022-05-22
16973,1,152,0,0,0,2022-05-04
16974,2,204,0,0,0,2022-05-21
16975,1,117,0,0,0,2022-05-21
16976,3,246,0,0,0,2022-05-07
16977,5,352,0,0,0,2022-05-14
16978,1,190,0,0,0,2022-05-12
16979,1,719,0,0,1,2022-05-15
16980,1,277,0,0,0,2022-05-17
16981,1,315,0,0,0,2022-05-24
16982,1,289,0,0,0,2022-05-09
16983,1,225,0,0,0,2022-05-19
16984,1,408,0,0,0,2022-05-06
16985,1,74,0,0,0,2022-05-28
16986,1,24,0,0,0,2022-05-24
16987,1,369,0,0,0,2022-05-15
16988,1,167,0,0,0,2022-05-13
16989,3,64,0,0,0,2022-05-26
16990,1,151,0,0,0,2022-05-18
16991,1,801,0,0,1,2022-05-28
16992,1,336,0,0,0,2022-05-15
16993,1,59,0,0,0,2022-05-20
16994,1,93,0,0,0,2022-05-01
16995,1,181,0,0,0,2022-05-23
16996,6,86,0,0,0,2022-05-19
16997,1,317,0,0,0,2022-05-05
16998,1,120,0,0,0,2022-05-19
16999,1,388,0,0,0,2022-05-11
17000,1,174,0,0,0,2022-05-22
17001,1,72,0,0,0,2022-05-16
17002,1,126,0,0,0,2022-05-22
17003,1,339,0,0,0,2022-05-12
17004,5,171,0,0,0,2022-05-08
17005,1,162,0,0,0,2022-05-04
17006,28,18,0,0,0,2022-05-08
17007,1,129,0,0,0,2022-05-29
17008,1,938,0,0,1,2022-05-05
17009,1,173,0,0,0,2022-05-08
17010,1,222,0,0,0,2022-05-31
17011,1,692,0,0,0,2022-05-31
17012,2,262,0,0,0,2022-05-11
17013,1,78,0,0,0,2022-05-25
17014,5,134,0,0,0,2022-05-22
17015,1,323,0,0,0,2022-05-05
17016,1,43,0,0,0,2022-05-05
17017,1,245,0,0,0,2022-05-21
17018,1,482,0,0,0,2022-05-03
17019,2,207,0,0,0,2022-05-08
17020,1,56,0,0,0,2022-05-16
17021,2,85,0,0,0,2022-05-04
17022,1,201,0,0,0,2022-05-17
17023,1,353,0,0,0,2022-05-05
17024,3,554,0,0,0,2022-05-30
17025,1,432,0,0,0,2022-05-29
17026,2,27,0,0,0,2022-05-14
17027,1,361,0,0,0,2022-05-15
17028,1,565,0,0,1,2022-05-12
17029,1,162,0,0,0,2022-05-18
17030,1,139,0,0,0,2022-05-24
17031,3,287,0,0,0,2022-05-29
17032,1,147,0,0,0,2022-05-19
17033,1,905,0,0,1,2022-05-12
17034,1,118,0,0,0,2022-05-19
17035,1,91,0,0,0,2022-05-02
17036,5,111,0,0,0,2022-05-27
17037,1,162,0,0,0,2022-05-03
17038,1,236,0,0,0,2022-05-03
17039,1,73,0,0,0,2022-05-24
17040,1,123,0,0,0,2022-05-26
17041,2,298,0,0,0,2022-05-13
17042,1,86,0,0,0,2022-05-08
17043,1,420,0,0,0,2022-05-01
17044,2,139,0,0,0,2022-05-03
17045,1,164,0,0,0,2022-05-28
17046,1,508,0,0,0,2022-05-29
17047,1,139,0,0,0,2022-05-24
17048,1,192,0,0,0,2022-05-29
17049,1,226,0,0,0,2022-05-03
17050,2,783,0,0,1,2022-05-28
17051,2,264,0,0,0,2022-05-11
17052,1,166,0,0,0,2022-05-23
17053,1,27,0,0,0,2022-05-04
17054,1,353,0,0,0,2022-05-24
17055,1,85,0,0,0,2022-05-26
17056,1,1106,0,0,0,2022-05-31
17057,1,419,0,0,0,2022-05-11
17058,5,603,0,0,0,2022-05-01
17059,1,415,0,0,0,2022-05-28
17060,1,179,0,0,0,2022-05-10
17061,5,872,0,0,0,2022-05-13
17062,1,52,0,0,0,2022-05-11
17063,1,490,0,0,0,2022-05-21
17064,1,63,0,0,0,2022-05-25
17065,10,27,0,0,0,2022-05-30
17066,1,425,0,0,0,2022-05-30
17067,11,12,0,0,0,2022-05-22
17068,1,350,0,0,0,2022-05-22
17069,1,103,0,0,0,2022-05-25
17070,1,210,0,0,0,2022-05-15
17071,1,261,0,0,0,2022-05-05
17072,2,115,0,0,0,2022-05-07
17073,1,641,0,0,0,2022-05-12
17074,1,71,0,0,0,2022-05-16
17075,1,370,0,0,0,2022-05-14
17076,2,958,0,0,1,2022-05-05
17077,2,103,0,0,0,2022-05-14
17078,1,628,0,0,0,2022-05-20
17079,1,232,0,0,0,2022-05-21
17080,1,68,0,0,0,2022-05-13
17081,1,192,0,0,0,2022-05-28
17082,3,494,0,0,0,2022-05-16
17083,7,166,0,0,0,2022-05-22
17084,2,151,0,0,0,2022-05-03
17085,1,204,0,0,0,2022-05-07
17086,1,180,0,0,0,2022-05-07
17087,2,494,0,0,0,2022-05-02
17088,2,530,0,0,0,2022-05-23
17089,1,759,0,0,0,2022-05-18
17090,1,85,0,0,0,2022-05-04
17091,2,445,0,0,0,2022-05-08
17092,1,345,0,0,0,2022-05-06
17093,1,819,0,0,1,2022-05-23
17094,1,16,0,0,0,2022-05-27
17095,1,32,0,0,0,2022-05-16
17096,1,648,0,0,0,2022-05-13
17097,1,29,0,0,0,2022-05-03
17098,1,220,0,0,0,2022-05-23
17099,1,151,0,0,0,2022-05-24
17100,2,290,0,0,0,2022-05-19
17101,2,634,0,0,0,2022-05-04
17102,3,717,0,0,0,2022-05-25
17103,1,249,0,0,0,2022-05-09
17104,1,228,0,0,0,2022-05-11
17105,1,122,0,0,0,2022-05-02
17106,1,544,0,0,0,2022-05-12
17107,2,951,0,0,0,2022-05-20
17108,1,412,0,0,1,2022-05-10
17109,1,264,0,0,0,2022-05-27
17110,1,211,0,0,0,2022-05-20
17111,1,97,0,0,0,2022-05-09
17112,1,192,0,0,0,2022-05-09
17113,1,160,0,0,0,2022-05-02
17114,1,97,0,0,0,2022-05-08
17115,1,244,0,0,0,2022-05-02
17116,2,578,0,0,0,2022-05-05
17117,1,359,0,0,0,2022-05-14
17118,2,190,0,0,0,2022-05-20
17119,1,111,0,0,0,2022-05-31
17120,5,487,0,0,0,2022-05-27
17121,1,396,0,0,0,2022-05-15
17122,8,59,0,0,0,2022-05-28
17123,3,111,0,0,0,2022-05-07
17124,1,502,0,0,0,2022-05-12
17125,1,795,0,0,1,2022-05-14
17126,6,202,0,0,0,2022-05-04
17127,1,135,0,0,0,2022-05-06
17128,1,29,0,0,0,2022-05-23
17129,1,408,0,0,0,2022-05-01
17130,1,136,0,0,0,2022-05-30
17131,2,141,0,0,0,2022-05-30
17132,2,103,0,0,0,2022-05-06
17133,1,171,0,0,0,2022-05-21
17134,2,229,0,0,0,2022-05-17
17135,1,93,0,0,0,2022-05-05
17136,1,61,0,0,0,2022-05-27
17137,1,35,0,0,0,2022-05-04
17138,12,7,0,0,0,2022-05-13
17139,2,51,0,0,0,2022-05-09
17140,7,17,0,0,0,2022-05-11
17141,1,504,0,0,0,2022-05-22
17142,1,726,0,0,0,2022-05-12
17143,1,542,0,0,0,2022-05-31
17144,2,257,0,0,0,2022-05-03
17145,1,112,0,0,0,2022-05-07
17146,2,250,0,0,0,2022-05-09
17147,2,294,0,0,0,2022-05-03
17148,3,303,0,0,0,2022-05-12
17149,4,828,0,0,1,2022-05-23
17150,1,343,0,0,0,2022-05-11
17151,1,206,0,0,0,2022-05-23
17152,2,786,0,0,0,2022-05-09
17153,1,178,0,0,0,2022-05-17
17154,1,509,0,0,0,2022-05-13
17155,4,161,0,0,0,2022-05-23
17156,3,125,0,0,0,2022-05-10
17157,1,159,0,0,0,2022-05-23
17158,1,221,0,0,0,2022-05-19
17159,1,211,0,0,0,2022-05-08
17160,1,68,0,0,0,2022-05-28
17161,1,293,0,0,0,2022-05-21
17162,1,389,0,0,0,2022-05-23
17163,1,240,0,0,0,2022-05-06
17164,1,145,0,0,0,2022-05-20
17165,2,59,0,0,0,2022-05-25
17166,2,39,0,0,0,2022-05-23
17167,2,140,0,0,0,2022-05-25
17168,3,53,0,0,0,2022-05-17
17169,3,44,0,0,0,2022-05-11
17170,2,212,0,0,0,2022-05-30
17171,2,57,0,0,0,2022-05-10
17172,13,45,0,0,0,2022-05-22
17173,3,738,0,0,0,2022-05-28
17174,3,102,0,0,0,2022-05-22
17175,2,161,0,0,0,2022-05-17
17176,2,383,0,0,0,2022-05-19
17177,9,184,0,0,0,2022-05-05
17178,2,122,0,0,0,2022-05-31
17179,2,137,0,0,0,2022-05-26
17180,2,189,0,0,0,2022-05-11
17181,2,88,0,0,0,2022-05-13
17182,2,418,0,0,0,2022-05-14
17183,2,17,0,0,0,2022-05-20
17184,1,233,0,0,0,2022-05-31
17185,1,445,0,0,0,2022-05-31
17186,1,623,0,0,0,2022-05-23
17187,1,260,0,0,0,2022-05-19
17188,1,316,0,0,0,2022-05-31
17189,2,650,0,0,0,2022-05-06
17190,1,207,0,0,0,2022-05-20
17191,1,226,0,0,0,2022-05-13
17192,1,1307,0,0,0,2022-05-29
17193,1,104,0,0,0,2022-05-20
17194,1,143,0,0,0,2022-05-24
17195,5,187,0,0,0,2022-05-23
17196,1,748,0,0,0,2022-05-15
17197,2,486,0,0,0,2022-05-03
17198,1,492,0,0,0,2022-05-25
17199,1,485,0,0,0,2022-05-13
17200,2,197,0,0,0,2022-05-26
17201,1,304,0,0,0,2022-05-13
17202,2,51,0,0,0,2022-05-08
17203,12,836,0,0,0,2022-05-09
17204,2,394,0,0,0,2022-05-11
17205,1,125,0,0,0,2022-05-21
17206,1,315,0,0,0,2022-05-14
17207,2,506,0,0,1,2022-05-02
17208,1,288,0,0,0,2022-05-07
17209,5,354,0,0,0,2022-05-22
17210,4,154,0,0,0,2022-05-09
17211,2,184,0,0,0,2022-05-14
17212,2,563,0,0,0,2022-05-14
17213,1,450,0,0,0,2022-05-12
17214,3,34,0,0,0,2022-05-17
17215,1,371,0,0,0,2022-05-10
17216,1,518,0,0,0,2022-05-01
17217,4,111,0,0,0,2022-05-19
17218,4,176,0,0,0,2022-05-18
17219,1,196,0,0,0,2022-05-26
17220,1,85,0,0,0,2022-05-06
17221,2,91,0,0,0,2022-05-09
17222,2,172,0,0,0,2022-05-26
17223,2,252,0,0,0,2022-05-10
17224,1,265,0,0,0,2022-05-21
17225,1,899,0,0,0,2022-05-04
17226,2,588,0,0,0,2022-05-10
17227,1,393,0,0,0,2022-05-24
17228,1,857,0,0,1,2022-05-07
17229,2,205,0,0,0,2022-05-26
17230,2,164,0,0,0,2022-05-10
17231,1,178,0,0,0,2022-05-14
17232,1,127,0,0,0,2022-05-02
17233,12,38,0,0,0,2022-05-09
17234,2,127,0,0,0,2022-05-02
17235,1,660,0,0,0,2022-05-22
17236,1,1681,0,0,1,2022-05-26
17237,3,208,0,0,0,2022-05-30
17238,2,518,0,0,0,2022-05-26
17239,1,316,0,0,0,2022-05-04
17240,1,171,0,0,0,2022-05-02
17241,1,272,0,0,0,2022-05-24
17242,2,143,0,0,0,2022-05-17
17243,1,572,0,0,0,2022-05-13
17244,1,573,0,0,0,2022-05-20
17245,1,244,0,0,0,2022-05-16
17246,3,384,0,0,0,2022-05-05
17247,3,240,0,0,0,2022-05-10
17248,2,269,0,0,0,2022-05-27
17249,1,488,0,0,0,2022-05-15
17250,1,83,0,0,0,2022-05-17
17251,4,100,0,0,0,2022-05-22
17252,2,811,0,0,0,2022-05-17
17253,26,890,0,0,0,2022-05-28
17254,2,159,0,0,0,2022-05-08
17255,3,681,0,0,1,2022-05-30
17256,2,443,0,0,0,2022-05-22
17257,2,1162,0,0,0,2022-05-19
17258,2,1697,0,0,1,2022-05-17
17259,2,244,0,0,0,2022-05-24
17260,2,860,0,0,1,2022-05-15
17261,1,295,0,0,0,2022-05-09
17262,2,139,0,0,0,2022-05-27
17263,5,280,0,0,0,2022-05-05
17264,2,86,0,0,0,2022-05-15
17265,2,154,0,0,0,2022-05-19
17266,2,113,0,0,0,2022-05-04
17267,2,83,0,0,0,2022-05-23
17268,8,297,0,0,0,2022-05-05
17269,2,291,0,0,0,2022-05-16
17270,2,394,0,0,0,2022-05-23
17271,3,72,0,0,0,2022-05-02
17272,2,151,0,0,0,2022-05-21
17273,2,312,0,0,0,2022-05-06
17274,2,474,0,0,0,2022-05-07
17275,2,189,0,0,0,2022-05-01
17276,3,91,0,0,0,2022-05-04
17277,2,232,0,0,0,2022-05-28
17278,2,446,0,0,0,2022-05-02
17279,4,153,0,0,0,2022-05-27
17280,5,111,0,0,0,2022-05-09
17281,3,72,0,0,0,2022-05-17
17282,2,559,0,0,0,2022-05-09
17283,2,205,0,0,0,2022-05-05
17284,7,189,0,0,0,2022-05-27
17285,2,237,0,0,0,2022-05-16
17286,2,230,0,0,0,2022-05-02
17287,2,96,0,0,0,2022-05-05
17288,3,162,0,0,0,2022-05-09
17289,2,127,0,0,0,2022-05-04
17290,2,239,0,0,0,2022-05-23
17291,5,222,0,0,0,2022-05-12
17292,4,69,0,0,0,2022-05-03
17293,2,501,0,0,0,2022-05-22
17294,1,192,0,0,0,2022-05-10
17295,1,273,0,0,0,2022-05-07
17296,1,281,0,0,0,2022-05-05
17297,2,175,0,0,0,2022-05-25
17298,11,465,0,0,0,2022-05-05
17299,2,175,0,0,0,2022-05-03
17300,14,87,0,0,0,2022-05-19
17301,2,292,0,0,0,2022-05-16
17302,1,49,0,0,0,2022-05-29
17303,1,198,0,0,0,2022-05-10
17304,16,23,0,0,0,2022-05-29
17305,2,575,0,0,0,2022-05-12
17306,5,67,0,0,0,2022-05-01
17307,3,248,0,0,0,2022-05-10
17308,2,108,0,0,0,2022-05-04
17309,3,373,0,0,0,2022-05-17
17310,2,112,0,0,0,2022-05-31
17311,2,395,0,0,0,2022-05-09
17312,2,229,0,0,0,2022-05-05
17313,4,54,0,0,0,2022-05-28
17314,2,135,0,0,0,2022-05-23
17315,2,357,0,0,0,2022-05-20
17316,3,152,0,0,0,2022-05-25
17317,2,36,0,0,0,2022-05-03
17318,3,206,0,0,0,2022-05-14
17319,2,389,0,0,0,2022-05-15
17320,2,314,0,0,0,2022-05-11
17321,2,66,0,0,0,2022-05-12
17322,2,86,0,0,0,2022-05-27
17323,2,489,0,0,0,2022-05-23
17324,4,85,0,0,0,2022-05-28
17325,3,117,0,0,0,2022-05-25
17326,2,832,0,0,0,2022-05-01
17327,3,149,0,0,0,2022-05-13
17328,2,634,0,0,0,2022-05-23
17329,2,173,0,0,0,2022-05-17
17330,1,151,0,0,0,2022-05-25
17331,3,987,0,0,0,2022-05-17
17332,13,66,0,0,0,2022-05-10
17333,2,139,0,0,0,2022-05-07
17334,15,281,0,0,0,2022-05-02
17335,1,132,0,0,0,2022-05-16
17336,2,369,0,0,0,2022-05-29
17337,3,88,0,0,0,2022-05-12
17338,1,799,0,0,1,2022-05-11
17339,3,671,0,0,0,2022-05-28
17340,9,397,0,0,0,2022-05-02
17341,1,935,0,0,0,2022-05-28
17342,2,189,0,0,0,2022-05-07
17343,2,165,0,0,0,2022-05-23
17344,3,21,0,0,0,2022-05-11
17345,2,234,0,0,0,2022-05-04
17346,2,81,0,0,0,2022-05-07
17347,2,59,0,0,0,2022-05-01
17348,3,233,0,0,0,2022-05-28
17349,4,1161,0,0,0,2022-05-11
17350,2,265,0,0,0,2022-05-27
17351,3,173,0,0,0,2022-05-16
17352,3,178,0,0,0,2022-05-28
17353,2,203,0,0,0,2022-05-05
17354,9,45,0,0,0,2022-05-09
17355,2,86,0,0,0,2022-05-12
17356,3,254,0,0,0,2022-05-29
17357,2,131,0,0,0,2022-05-27
17358,4,239,0,0,0,2022-05-23
17359,3,207,0,0,0,2022-05-29
17360,4,713,0,0,0,2022-05-30
17361,2,165,0,0,0,2022-05-22
17362,5,260,0,0,0,2022-05-16
17363,3,923,0,0,1,2022-05-27
17364,3,150,0,0,0,2022-05-03
17365,4,155,0,0,0,2022-05-27
17366,3,433,0,0,0,2022-05-02
17367,3,202,0,0,0,2022-05-05
17368,3,227,0,0,0,2022-05-11
17369,3,214,0,0,0,2022-05-10
17370,12,30,0,0,0,2022-05-23
17371,6,206,0,0,0,2022-05-13
17372,5,362,0,0,0,2022-05-25
17373,19,15,0,0,0,2022-05-12
17374,3,315,0,0,0,2022-05-05
17375,4,250,0,0,0,2022-05-08
17376,3,700,0,0,0,2022-05-02
17377,5,154,0,0,0,2022-05-08
17378,5,190,0,0,0,2022-05-10
17379,8,20,0,0,0,2022-05-12
17380,6,191,0,0,0,2022-05-31
17381,6,363,0,0,0,2022-05-21
17382,3,339,0,0,0,2022-05-26
17383,3,521,0,0,1,2022-05-25
17384,2,135,0,0,0,2022-05-26
17385,4,110,0,0,0,2022-05-13
17386,10,142,0,0,0,2022-05-22
17387,6,173,0,0,0,2022-05-30
17388,4,291,0,0,0,2022-05-11
17389,2,293,0,0,0,2022-05-24
17390,2,322,0,0,0,2022-05-21
17391,10,339,0,0,0,2022-05-17
17392,2,304,0,0,0,2022-05-28
17393,8,526,0,0,0,2022-05-02
17394,9,78,0,0,0,2022-05-14
17395,4,219,0,0,0,2022-05-19
17396,5,72,0,0,0,2022-05-09
17397,3,72,0,0,0,2022-05-19
17398,3,42,0,0,0,2022-05-09
17399,14,407,0,0,0,2022-05-25
17400,2,136,0,0,0,2022-05-18
17401,3,158,0,0,0,2022-05-24
17402,5,405,0,0,0,2022-05-02
17403,6,417,0,0,0,2022-05-04
17404,5,48,0,0,0,2022-05-26
17405,2,201,0,0,0,2022-05-15
17406,3,101,0,0,0,2022-05-01
17407,3,214,0,0,0,2022-05-28
17408,5,350,0,0,0,2022-05-26
17409,3,433,0,0,0,2022-05-14
17410,2,253,0,0,0,2022-05-03
17411,2,329,0,0,0,2022-05-05
17412,2,628,0,0,1,2022-05-05
17413,3,110,0,0,0,2022-05-06
17414,9,259,0,0,0,2022-05-02
17415,3,260,0,0,0,2022-05-19
17416,2,363,0,0,0,2022-05-08
17417,1,149,0,0,0,2022-05-07
17418,1,174,0,0,0,2022-05-19
17419,4,83,0,0,0,2022-05-23
17420,1,92,0,0,0,2022-05-06
17421,1,245,0,0,0,2022-05-28
17422,1,260,0,0,0,2022-05-28
17423,1,346,0,0,0,2022-05-09
17424,1,271,0,0,0,2022-05-24
17425,1,203,0,0,0,2022-05-23
17426,1,206,0,0,0,2022-05-01
17427,1,218,0,0,0,2022-05-17
17428,1,621,0,0,0,2022-05-07
17429,5,1349,0,0,1,2022-05-01
17430,1,385,0,0,0,2022-05-25
17431,5,70,0,0,0,2022-05-07
17432,1,509,0,0,0,2022-05-07
17433,1,128,0,0,0,2022-05-19
17434,1,136,0,0,0,2022-05-01
17435,1,132,0,0,0,2022-05-04
17436,3,3,0,0,0,2022-05-04
17437,1,1171,0,0,0,2022-05-30
17438,1,107,0,0,0,2022-05-23
17439,4,359,0,0,0,2022-05-23
17440,2,736,0,0,1,2022-05-02
17441,1,217,0,0,0,2022-05-17
17442,2,121,0,0,0,2022-05-11
17443,2,154,0,0,0,2022-05-18
17444,1,98,0,0,0,2022-05-15
17445,1,189,0,0,0,2022-05-28
17446,1,89,0,0,0,2022-05-05
17447,6,412,0,0,0,2022-05-18
17448,1,302,0,0,0,2022-05-14
17449,1,90,0,0,0,2022-05-06
17450,4,145,0,0,0,2022-05-20
17451,1,203,0,0,0,2022-05-14
17452,1,254,0,0,0,2022-05-14
17453,1,230,0,0,0,2022-05-28
17454,1,373,0,0,0,2022-05-11
17455,2,72,0,0,0,2022-05-19
17456,1,534,0,0,0,2022-05-17
17457,4,225,0,0,0,2022-05-04
17458,1,445,0,0,0,2022-05-09
17459,2,193,0,0,0,2022-05-01
17460,2,76,0,0,0,2022-05-18
17461,1,268,0,0,0,2022-05-05
17462,1,154,0,0,0,2022-05-31
17463,1,785,0,0,1,2022-05-09
17464,1,298,0,0,0,2022-05-24
17465,1,286,0,0,0,2022-05-07
17466,1,442,0,0,0,2022-05-03
17467,1,206,0,0,0,2022-05-03
17468,1,1073,0,0,1,2022-05-31
17469,1,299,0,0,0,2022-05-18
17470,1,162,0,0,0,2022-05-16
17471,1,504,0,0,0,2022-05-07
17472,1,488,0,0,0,2022-05-07
17473,1,190,0,0,0,2022-05-08
17474,1,139,0,0,0,2022-05-16
17475,4,124,0,0,0,2022-05-19
17476,1,425,0,0,0,2022-05-08
17477,1,290,0,0,0,2022-05-19
17478,1,152,0,0,0,2022-05-31
17479,1,168,0,0,0,2022-05-25
17480,1,204,0,0,0,2022-05-06
17481,4,164,0,0,0,2022-05-26
17482,1,322,0,0,0,2022-05-12
17483,1,530,0,0,0,2022-05-09
17484,1,237,0,0,0,2022-05-29
17485,1,360,0,0,0,2022-05-07
17486,1,57,0,0,0,2022-05-03
17487,1,700,0,0,0,2022-05-14
17488,1,601,0,0,0,2022-05-03
17489,1,231,0,0,0,2022-05-18
17490,1,135,0,0,0,2022-05-09
17491,2,86,0,0,0,2022-05-27
17492,1,256,0,0,0,2022-05-23
17493,3,106,0,0,0,2022-05-11
17494,1,134,0,0,0,2022-05-09
17495,1,415,0,0,0,2022-05-31
17496,1,293,0,0,0,2022-05-24
17497,2,816,0,0,0,2022-05-19
17498,1,435,0,0,0,2022-05-25
17499,1,100,0,0,0,2022-05-29
17500,1,297,0,0,0,2022-05-07
17501,1,191,0,0,0,2022-05-06
17502,1,58,0,0,0,2022-05-09
17503,1,152,0,0,0,2022-05-08
17504,1,533,0,0,0,2022-05-19
17505,3,28,0,0,0,2022-05-09
17506,1,63,0,0,0,2022-05-02
17507,2,135,0,0,0,2022-05-27
17508,2,202,0,0,0,2022-05-03
17509,1,181,0,0,0,2022-05-04
17510,2,240,0,0,0,2022-05-30
17511,4,354,0,0,0,2022-05-02
17512,1,210,0,0,0,2022-05-22
17513,2,293,0,0,0,2022-05-29
17514,5,108,0,0,0,2022-05-15
17515,1,223,0,0,0,2022-05-12
